smasvaedi,staerdarflokkur,fjherb,svfnr,framvinda,Fjöldi
14.0,1.0,1.0,0.0,Fullbúið,163.0
14.0,1.0,1.0,0.0,Ófullbúið,15.0
14.0,1.0,2.0,0.0,Fullbúið,54.0
14.0,1.0,3.0,0.0,Fullbúið,5.0
14.0,1.0,4.0,0.0,Fullbúið,1.0
14.0,2.0,0.0,0.0,Fullbúið,18.0
14.0,2.0,1.0,0.0,Fullbúið,24.0
14.0,2.0,2.0,0.0,Fullbúið,451.0
14.0,2.0,2.0,0.0,Ófullbúið,2.0
14.0,2.0,3.0,0.0,Fullbúið,62.0
14.0,2.0,3.0,0.0,Ófullbúið,1.0
14.0,2.0,4.0,0.0,Fullbúið,8.0
14.0,3.0,0.0,0.0,Fullbúið,13.0
14.0,3.0,1.0,0.0,Fullbúið,3.0
14.0,3.0,2.0,0.0,Fullbúið,171.0
14.0,3.0,3.0,0.0,Fullbúið,233.0
14.0,3.0,4.0,0.0,Fullbúið,75.0
14.0,3.0,5.0,0.0,Fullbúið,8.0
14.0,3.0,6.0,0.0,Fullbúið,3.0
14.0,4.0,0.0,0.0,Fullbúið,22.0
14.0,4.0,1.0,0.0,Fullbúið,2.0
14.0,4.0,2.0,0.0,Fullbúið,49.0
14.0,4.0,3.0,0.0,Ófullbúið,1.0
14.0,4.0,3.0,0.0,Fullbúið,195.0
14.0,4.0,4.0,0.0,Ófullbúið,1.0
14.0,4.0,4.0,0.0,Fullbúið,34.0
14.0,4.0,5.0,0.0,Fullbúið,8.0
14.0,4.0,6.0,0.0,Fullbúið,4.0
14.0,4.0,7.0,0.0,Fullbúið,1.0
14.0,5.0,0.0,0.0,Fullbúið,7.0
14.0,5.0,2.0,0.0,Fullbúið,8.0
14.0,5.0,3.0,0.0,Fullbúið,107.0
14.0,5.0,4.0,0.0,Fullbúið,79.0
14.0,5.0,5.0,0.0,Fullbúið,22.0
14.0,5.0,6.0,0.0,Fullbúið,14.0
14.0,5.0,7.0,0.0,Fullbúið,2.0
14.0,5.0,8.0,0.0,Fullbúið,3.0
14.0,5.0,11.0,0.0,Fullbúið,2.0
14.0,6.0,0.0,0.0,Fullbúið,5.0
14.0,6.0,2.0,0.0,Fullbúið,3.0
14.0,6.0,3.0,0.0,Fullbúið,59.0
14.0,6.0,4.0,0.0,Fullbúið,31.0
14.0,6.0,5.0,0.0,Fullbúið,17.0
14.0,6.0,6.0,0.0,Fullbúið,7.0
14.0,6.0,7.0,0.0,Fullbúið,8.0
14.0,6.0,8.0,0.0,Fullbúið,2.0
14.0,6.0,9.0,0.0,Fullbúið,3.0
14.0,6.0,10.0,0.0,Fullbúið,1.0
14.0,6.0,11.0,0.0,Fullbúið,1.0
14.0,6.0,14.0,0.0,Fullbúið,1.0
14.0,6.0,18.0,0.0,Fullbúið,1.0
14.0,6.0,26.0,0.0,Fullbúið,1.0
15.0,1.0,1.0,0.0,Fullbúið,6.0
15.0,1.0,2.0,0.0,Fullbúið,11.0
15.0,1.0,3.0,0.0,Fullbúið,12.0
15.0,1.0,4.0,0.0,Fullbúið,2.0
15.0,2.0,0.0,0.0,Fullbúið,1.0
15.0,2.0,1.0,0.0,Fullbúið,1.0
15.0,2.0,2.0,0.0,Fullbúið,96.0
15.0,2.0,3.0,0.0,Fullbúið,36.0
15.0,2.0,4.0,0.0,Fullbúið,6.0
15.0,2.0,5.0,0.0,Fullbúið,2.0
15.0,3.0,1.0,0.0,Fullbúið,1.0
15.0,3.0,2.0,0.0,Fullbúið,40.0
15.0,3.0,3.0,0.0,Fullbúið,133.0
15.0,3.0,4.0,0.0,Fullbúið,41.0
15.0,3.0,5.0,0.0,Fullbúið,1.0
15.0,4.0,2.0,0.0,Fullbúið,3.0
15.0,4.0,3.0,0.0,Fullbúið,73.0
15.0,4.0,4.0,0.0,Fullbúið,152.0
15.0,4.0,5.0,0.0,Fullbúið,35.0
15.0,4.0,6.0,0.0,Fullbúið,4.0
15.0,5.0,0.0,0.0,Fullbúið,2.0
15.0,5.0,2.0,0.0,Fullbúið,2.0
15.0,5.0,3.0,0.0,Fullbúið,10.0
15.0,5.0,4.0,0.0,Fullbúið,42.0
15.0,5.0,5.0,0.0,Fullbúið,40.0
15.0,5.0,6.0,0.0,Fullbúið,18.0
15.0,5.0,7.0,0.0,Fullbúið,7.0
15.0,5.0,8.0,0.0,Fullbúið,1.0
15.0,5.0,10.0,0.0,Fullbúið,1.0
15.0,6.0,0.0,0.0,Fullbúið,1.0
15.0,6.0,3.0,0.0,Fullbúið,4.0
15.0,6.0,4.0,0.0,Fullbúið,7.0
15.0,6.0,5.0,0.0,Fullbúið,21.0
15.0,6.0,6.0,0.0,Fullbúið,29.0
15.0,6.0,7.0,0.0,Fullbúið,38.0
15.0,6.0,8.0,0.0,Fullbúið,24.0
15.0,6.0,9.0,0.0,Fullbúið,22.0
15.0,6.0,10.0,0.0,Fullbúið,10.0
15.0,6.0,11.0,0.0,Fullbúið,6.0
15.0,6.0,12.0,0.0,Fullbúið,1.0
15.0,6.0,16.0,0.0,Fullbúið,1.0
15.0,6.0,16.0,0.0,Ófullbúið,1.0
16.0,1.0,0.0,0.0,Fullbúið,1.0
16.0,1.0,1.0,0.0,Fullbúið,2.0
16.0,1.0,2.0,0.0,Fullbúið,11.0
16.0,1.0,3.0,0.0,Fullbúið,2.0
16.0,1.0,4.0,0.0,Fullbúið,1.0
16.0,2.0,1.0,0.0,Fullbúið,2.0
16.0,2.0,2.0,0.0,Fullbúið,72.0
16.0,2.0,3.0,0.0,Fullbúið,30.0
16.0,2.0,4.0,0.0,Fullbúið,11.0
16.0,2.0,5.0,0.0,Fullbúið,3.0
16.0,3.0,2.0,0.0,Fullbúið,35.0
16.0,3.0,3.0,0.0,Fullbúið,230.0
16.0,3.0,4.0,0.0,Fullbúið,29.0
16.0,3.0,5.0,0.0,Fullbúið,1.0
16.0,4.0,2.0,0.0,Fullbúið,1.0
16.0,4.0,3.0,0.0,Fullbúið,53.0
16.0,4.0,4.0,0.0,Fullbúið,124.0
16.0,4.0,5.0,0.0,Fullbúið,47.0
16.0,4.0,6.0,0.0,Fullbúið,11.0
16.0,5.0,3.0,0.0,Fullbúið,14.0
16.0,5.0,4.0,0.0,Fullbúið,33.0
16.0,5.0,5.0,0.0,Fullbúið,76.0
16.0,5.0,6.0,0.0,Fullbúið,24.0
16.0,5.0,7.0,0.0,Fullbúið,5.0
16.0,6.0,1.0,0.0,Fullbúið,1.0
16.0,6.0,3.0,0.0,Fullbúið,1.0
16.0,6.0,4.0,0.0,Fullbúið,3.0
16.0,6.0,5.0,0.0,Fullbúið,7.0
16.0,6.0,6.0,0.0,Fullbúið,18.0
16.0,6.0,7.0,0.0,Fullbúið,26.0
16.0,6.0,8.0,0.0,Fullbúið,20.0
16.0,6.0,9.0,0.0,Fullbúið,11.0
16.0,6.0,10.0,0.0,Fullbúið,9.0
16.0,6.0,11.0,0.0,Fullbúið,2.0
16.0,6.0,12.0,0.0,Fullbúið,1.0
16.0,6.0,13.0,0.0,Fullbúið,1.0
16.0,6.0,14.0,0.0,Fullbúið,2.0
17.0,1.0,0.0,0.0,Fullbúið,3.0
17.0,1.0,1.0,0.0,Fullbúið,24.0
17.0,1.0,2.0,0.0,Fullbúið,42.0
17.0,1.0,3.0,0.0,Fullbúið,2.0
17.0,2.0,1.0,0.0,Fullbúið,3.0
17.0,2.0,2.0,0.0,Fullbúið,144.0
17.0,2.0,3.0,0.0,Fullbúið,127.0
17.0,2.0,4.0,0.0,Fullbúið,5.0
17.0,3.0,2.0,0.0,Fullbúið,18.0
17.0,3.0,3.0,0.0,Fullbúið,95.0
17.0,3.0,4.0,0.0,Fullbúið,29.0
17.0,3.0,5.0,0.0,Fullbúið,7.0
17.0,4.0,0.0,0.0,Fullbúið,1.0
17.0,4.0,2.0,0.0,Fullbúið,2.0
17.0,4.0,3.0,0.0,Fullbúið,20.0
17.0,4.0,4.0,0.0,Fullbúið,41.0
17.0,4.0,5.0,0.0,Fullbúið,16.0
17.0,4.0,6.0,0.0,Fullbúið,3.0
17.0,5.0,3.0,0.0,Fullbúið,6.0
17.0,5.0,4.0,0.0,Fullbúið,13.0
17.0,5.0,5.0,0.0,Fullbúið,16.0
17.0,5.0,6.0,0.0,Fullbúið,7.0
17.0,5.0,7.0,0.0,Fullbúið,4.0
17.0,5.0,8.0,0.0,Fullbúið,2.0
17.0,6.0,5.0,0.0,Fullbúið,3.0
17.0,6.0,6.0,0.0,Fullbúið,9.0
17.0,6.0,7.0,0.0,Fullbúið,6.0
17.0,6.0,8.0,0.0,Fullbúið,3.0
17.0,6.0,9.0,0.0,Fullbúið,3.0
17.0,6.0,10.0,0.0,Fullbúið,1.0
17.0,6.0,11.0,0.0,Fullbúið,1.0
17.0,6.0,12.0,0.0,Fullbúið,1.0
18.0,1.0,1.0,0.0,Fullbúið,76.0
18.0,1.0,2.0,0.0,Fullbúið,62.0
18.0,1.0,3.0,0.0,Fullbúið,2.0
18.0,1.0,4.0,0.0,Fullbúið,1.0
18.0,2.0,0.0,0.0,Fullbúið,1.0
18.0,2.0,1.0,0.0,Fullbúið,34.0
18.0,2.0,2.0,0.0,Fullbúið,239.0
18.0,2.0,2.0,0.0,Ófullbúið,86.0
18.0,2.0,3.0,0.0,Fullbúið,41.0
18.0,2.0,3.0,0.0,Ófullbúið,7.0
18.0,2.0,4.0,0.0,Fullbúið,7.0
18.0,3.0,0.0,0.0,Fullbúið,1.0
18.0,3.0,2.0,0.0,Ófullbúið,7.0
18.0,3.0,2.0,0.0,Fullbúið,56.0
18.0,3.0,3.0,0.0,Fullbúið,160.0
18.0,3.0,3.0,0.0,Ófullbúið,59.0
18.0,3.0,4.0,0.0,Fullbúið,56.0
18.0,3.0,5.0,0.0,Fullbúið,2.0
18.0,3.0,6.0,0.0,Fullbúið,1.0
18.0,4.0,2.0,0.0,Fullbúið,8.0
18.0,4.0,3.0,0.0,Fullbúið,89.0
18.0,4.0,3.0,0.0,Ófullbúið,37.0
18.0,4.0,4.0,0.0,Ófullbúið,15.0
18.0,4.0,4.0,0.0,Fullbúið,131.0
18.0,4.0,5.0,0.0,Fullbúið,82.0
18.0,4.0,6.0,0.0,Fullbúið,9.0
18.0,5.0,2.0,0.0,Fullbúið,1.0
18.0,5.0,3.0,0.0,Fullbúið,12.0
18.0,5.0,3.0,0.0,Ófullbúið,11.0
18.0,5.0,4.0,0.0,Fullbúið,42.0
18.0,5.0,4.0,0.0,Ófullbúið,13.0
18.0,5.0,5.0,0.0,Fullbúið,76.0
18.0,5.0,6.0,0.0,Fullbúið,9.0
18.0,5.0,7.0,0.0,Fullbúið,2.0
18.0,5.0,8.0,0.0,Fullbúið,1.0
18.0,6.0,0.0,0.0,Fullbúið,1.0
18.0,6.0,0.0,0.0,Ófullbúið,2.0
18.0,6.0,3.0,0.0,Ófullbúið,2.0
18.0,6.0,3.0,0.0,Fullbúið,1.0
18.0,6.0,4.0,0.0,Fullbúið,13.0
18.0,6.0,4.0,0.0,Ófullbúið,2.0
18.0,6.0,5.0,0.0,Fullbúið,17.0
18.0,6.0,6.0,0.0,Fullbúið,16.0
18.0,6.0,7.0,0.0,Fullbúið,15.0
18.0,6.0,8.0,0.0,Fullbúið,3.0
18.0,6.0,9.0,0.0,Fullbúið,3.0
18.0,6.0,10.0,0.0,Fullbúið,1.0
19.0,1.0,1.0,0.0,Fullbúið,140.0
19.0,1.0,2.0,0.0,Ófullbúið,1.0
19.0,1.0,2.0,0.0,Fullbúið,17.0
19.0,1.0,3.0,0.0,Fullbúið,3.0
19.0,1.0,4.0,0.0,Fullbúið,1.0
19.0,2.0,1.0,0.0,Fullbúið,64.0
19.0,2.0,2.0,0.0,Fullbúið,233.0
19.0,2.0,2.0,0.0,Ófullbúið,16.0
19.0,2.0,3.0,0.0,Ófullbúið,6.0
19.0,2.0,3.0,0.0,Fullbúið,48.0
19.0,2.0,4.0,0.0,Fullbúið,5.0
19.0,2.0,5.0,0.0,Fullbúið,1.0
19.0,3.0,0.0,0.0,Fullbúið,1.0
19.0,3.0,1.0,0.0,Fullbúið,6.0
19.0,3.0,2.0,0.0,Ófullbúið,1.0
19.0,3.0,2.0,0.0,Fullbúið,216.0
19.0,3.0,3.0,0.0,Ófullbúið,24.0
19.0,3.0,3.0,0.0,Fullbúið,209.0
19.0,3.0,4.0,0.0,Fullbúið,43.0
19.0,3.0,5.0,0.0,Fullbúið,3.0
19.0,3.0,6.0,0.0,Fullbúið,1.0
19.0,4.0,0.0,0.0,Fullbúið,2.0
19.0,4.0,2.0,0.0,Fullbúið,5.0
19.0,4.0,3.0,0.0,Fullbúið,137.0
19.0,4.0,4.0,0.0,Ófullbúið,4.0
19.0,4.0,4.0,0.0,Fullbúið,83.0
19.0,4.0,5.0,0.0,Fullbúið,21.0
19.0,4.0,6.0,0.0,Fullbúið,1.0
19.0,5.0,2.0,0.0,Fullbúið,2.0
19.0,5.0,3.0,0.0,Fullbúið,9.0
19.0,5.0,4.0,0.0,Fullbúið,68.0
19.0,5.0,5.0,0.0,Fullbúið,24.0
19.0,5.0,6.0,0.0,Fullbúið,20.0
19.0,5.0,7.0,0.0,Fullbúið,9.0
19.0,6.0,0.0,0.0,Ófullbúið,2.0
19.0,6.0,2.0,0.0,Fullbúið,1.0
19.0,6.0,4.0,0.0,Fullbúið,4.0
19.0,6.0,5.0,0.0,Fullbúið,11.0
19.0,6.0,6.0,0.0,Fullbúið,7.0
19.0,6.0,7.0,0.0,Fullbúið,7.0
19.0,6.0,8.0,0.0,Fullbúið,3.0
19.0,6.0,9.0,0.0,Fullbúið,3.0
19.0,6.0,10.0,0.0,Fullbúið,3.0
19.0,6.0,11.0,0.0,Fullbúið,2.0
19.0,6.0,12.0,0.0,Fullbúið,1.0
19.0,6.0,50.0,0.0,Fullbúið,1.0
20.0,1.0,0.0,0.0,Fullbúið,2.0
20.0,1.0,1.0,0.0,Fullbúið,37.0
20.0,1.0,2.0,0.0,Fullbúið,46.0
20.0,2.0,1.0,0.0,Fullbúið,2.0
20.0,2.0,2.0,0.0,Fullbúið,345.0
20.0,2.0,3.0,0.0,Fullbúið,50.0
20.0,2.0,4.0,0.0,Fullbúið,7.0
20.0,3.0,0.0,0.0,Fullbúið,1.0
20.0,3.0,1.0,0.0,Fullbúið,1.0
20.0,3.0,2.0,0.0,Fullbúið,120.0
20.0,3.0,3.0,0.0,Fullbúið,171.0
20.0,3.0,4.0,0.0,Fullbúið,59.0
20.0,3.0,5.0,0.0,Fullbúið,3.0
20.0,3.0,6.0,0.0,Fullbúið,1.0
20.0,4.0,2.0,0.0,Fullbúið,24.0
20.0,4.0,3.0,0.0,Fullbúið,182.0
20.0,4.0,4.0,0.0,Fullbúið,49.0
20.0,4.0,5.0,0.0,Fullbúið,15.0
20.0,4.0,6.0,0.0,Fullbúið,2.0
20.0,5.0,2.0,0.0,Fullbúið,4.0
20.0,5.0,3.0,0.0,Fullbúið,155.0
20.0,5.0,4.0,0.0,Fullbúið,61.0
20.0,5.0,5.0,0.0,Fullbúið,24.0
20.0,5.0,6.0,0.0,Fullbúið,12.0
20.0,5.0,7.0,0.0,Fullbúið,9.0
20.0,6.0,0.0,0.0,Fullbúið,3.0
20.0,6.0,3.0,0.0,Fullbúið,12.0
20.0,6.0,4.0,0.0,Fullbúið,12.0
20.0,6.0,5.0,0.0,Fullbúið,16.0
20.0,6.0,6.0,0.0,Fullbúið,5.0
20.0,6.0,7.0,0.0,Fullbúið,5.0
20.0,6.0,8.0,0.0,Fullbúið,3.0
20.0,6.0,9.0,0.0,Fullbúið,3.0
20.0,6.0,10.0,0.0,Fullbúið,3.0
20.0,6.0,11.0,0.0,Fullbúið,2.0
20.0,6.0,20.0,0.0,Fullbúið,1.0
21.0,1.0,0.0,0.0,Fullbúið,1.0
21.0,1.0,1.0,0.0,Fullbúið,6.0
21.0,1.0,2.0,0.0,Fullbúið,12.0
21.0,1.0,3.0,0.0,Fullbúið,7.0
21.0,2.0,1.0,0.0,Fullbúið,1.0
21.0,2.0,2.0,0.0,Fullbúið,47.0
21.0,2.0,3.0,0.0,Fullbúið,50.0
21.0,2.0,4.0,0.0,Fullbúið,7.0
21.0,2.0,5.0,0.0,Fullbúið,1.0
21.0,3.0,2.0,0.0,Fullbúið,24.0
21.0,3.0,3.0,0.0,Fullbúið,96.0
21.0,3.0,4.0,0.0,Fullbúið,34.0
21.0,3.0,5.0,0.0,Fullbúið,1.0
21.0,3.0,6.0,0.0,Fullbúið,2.0
21.0,4.0,0.0,0.0,Fullbúið,1.0
21.0,4.0,2.0,0.0,Fullbúið,7.0
21.0,4.0,3.0,0.0,Fullbúið,26.0
21.0,4.0,4.0,0.0,Fullbúið,83.0
21.0,4.0,5.0,0.0,Fullbúið,21.0
21.0,4.0,6.0,0.0,Fullbúið,6.0
21.0,4.0,7.0,0.0,Fullbúið,1.0
21.0,5.0,2.0,0.0,Fullbúið,1.0
21.0,5.0,3.0,0.0,Fullbúið,6.0
21.0,5.0,4.0,0.0,Fullbúið,29.0
21.0,5.0,5.0,0.0,Fullbúið,33.0
21.0,5.0,6.0,0.0,Fullbúið,21.0
21.0,5.0,7.0,0.0,Fullbúið,8.0
21.0,5.0,8.0,0.0,Fullbúið,2.0
21.0,6.0,3.0,0.0,Fullbúið,1.0
21.0,6.0,4.0,0.0,Fullbúið,2.0
21.0,6.0,5.0,0.0,Fullbúið,8.0
21.0,6.0,6.0,0.0,Fullbúið,15.0
21.0,6.0,7.0,0.0,Fullbúið,19.0
21.0,6.0,8.0,0.0,Fullbúið,9.0
21.0,6.0,9.0,0.0,Fullbúið,4.0
21.0,6.0,10.0,0.0,Fullbúið,3.0
21.0,6.0,11.0,0.0,Fullbúið,1.0
21.0,6.0,12.0,0.0,Fullbúið,1.0
22.0,1.0,1.0,0.0,Fullbúið,12.0
22.0,1.0,2.0,0.0,Fullbúið,43.0
22.0,1.0,3.0,0.0,Fullbúið,2.0
22.0,2.0,1.0,0.0,Fullbúið,8.0
22.0,2.0,2.0,0.0,Ófullbúið,44.0
22.0,2.0,2.0,0.0,Fullbúið,123.0
22.0,2.0,3.0,0.0,Fullbúið,47.0
22.0,2.0,4.0,0.0,Fullbúið,8.0
22.0,3.0,0.0,0.0,Fullbúið,2.0
22.0,3.0,2.0,0.0,Ófullbúið,7.0
22.0,3.0,2.0,0.0,Fullbúið,66.0
22.0,3.0,3.0,0.0,Ófullbúið,41.0
22.0,3.0,3.0,0.0,Fullbúið,140.0
22.0,3.0,4.0,0.0,Fullbúið,56.0
22.0,3.0,5.0,0.0,Fullbúið,4.0
22.0,3.0,6.0,0.0,Fullbúið,1.0
22.0,4.0,0.0,0.0,Fullbúið,1.0
22.0,4.0,2.0,0.0,Fullbúið,3.0
22.0,4.0,2.0,0.0,Ófullbúið,1.0
22.0,4.0,3.0,0.0,Ófullbúið,37.0
22.0,4.0,3.0,0.0,Fullbúið,100.0
22.0,4.0,4.0,0.0,Fullbúið,57.0
22.0,4.0,4.0,0.0,Ófullbúið,5.0
22.0,4.0,5.0,0.0,Fullbúið,28.0
22.0,4.0,6.0,0.0,Fullbúið,4.0
22.0,5.0,2.0,0.0,Fullbúið,1.0
22.0,5.0,3.0,0.0,Fullbúið,24.0
22.0,5.0,3.0,0.0,Ófullbúið,1.0
22.0,5.0,4.0,0.0,Ófullbúið,17.0
22.0,5.0,4.0,0.0,Fullbúið,43.0
22.0,5.0,5.0,0.0,Fullbúið,42.0
22.0,5.0,5.0,0.0,Ófullbúið,3.0
22.0,5.0,6.0,0.0,Fullbúið,24.0
22.0,5.0,7.0,0.0,Fullbúið,3.0
22.0,5.0,8.0,0.0,Fullbúið,1.0
22.0,6.0,3.0,0.0,Fullbúið,4.0
22.0,6.0,4.0,0.0,Ófullbúið,1.0
22.0,6.0,4.0,0.0,Fullbúið,13.0
22.0,6.0,5.0,0.0,Fullbúið,9.0
22.0,6.0,6.0,0.0,Fullbúið,26.0
22.0,6.0,7.0,0.0,Fullbúið,7.0
22.0,6.0,8.0,0.0,Fullbúið,15.0
22.0,6.0,9.0,0.0,Fullbúið,4.0
22.0,6.0,25.0,0.0,Fullbúið,1.0
23.0,1.0,0.0,0.0,Fullbúið,1.0
23.0,1.0,1.0,0.0,Fullbúið,1.0
23.0,1.0,2.0,0.0,Fullbúið,2.0
23.0,2.0,0.0,0.0,Fullbúið,3.0
23.0,2.0,1.0,0.0,Fullbúið,2.0
23.0,2.0,2.0,0.0,Fullbúið,91.0
23.0,2.0,3.0,0.0,Fullbúið,3.0
23.0,3.0,0.0,0.0,Fullbúið,1.0
23.0,3.0,1.0,0.0,Fullbúið,1.0
23.0,3.0,2.0,0.0,Fullbúið,25.0
23.0,3.0,3.0,0.0,Fullbúið,112.0
23.0,3.0,4.0,0.0,Fullbúið,10.0
23.0,4.0,0.0,0.0,Fullbúið,1.0
23.0,4.0,3.0,0.0,Fullbúið,45.0
23.0,4.0,4.0,0.0,Fullbúið,82.0
23.0,4.0,5.0,0.0,Fullbúið,67.0
23.0,4.0,6.0,0.0,Fullbúið,5.0
23.0,4.0,7.0,0.0,Fullbúið,1.0
23.0,5.0,1.0,0.0,Fullbúið,1.0
23.0,5.0,3.0,0.0,Fullbúið,4.0
23.0,5.0,4.0,0.0,Fullbúið,17.0
23.0,5.0,5.0,0.0,Fullbúið,45.0
23.0,5.0,6.0,0.0,Fullbúið,11.0
23.0,6.0,4.0,0.0,Fullbúið,1.0
23.0,6.0,5.0,0.0,Fullbúið,2.0
23.0,6.0,6.0,0.0,Fullbúið,2.0
23.0,6.0,7.0,0.0,Fullbúið,3.0
23.0,6.0,8.0,0.0,Fullbúið,1.0
23.0,6.0,9.0,0.0,Fullbúið,1.0
24.0,1.0,1.0,0.0,Fullbúið,4.0
24.0,1.0,2.0,0.0,Fullbúið,14.0
24.0,2.0,0.0,0.0,Fullbúið,1.0
24.0,2.0,1.0,0.0,Fullbúið,9.0
24.0,2.0,2.0,0.0,Fullbúið,199.0
24.0,2.0,3.0,0.0,Fullbúið,43.0
24.0,2.0,4.0,0.0,Fullbúið,7.0
24.0,3.0,0.0,0.0,Fullbúið,1.0
24.0,3.0,0.0,0.0,Ófullbúið,1.0
24.0,3.0,2.0,0.0,Ófullbúið,52.0
24.0,3.0,2.0,0.0,Fullbúið,135.0
24.0,3.0,3.0,0.0,Fullbúið,252.0
24.0,3.0,3.0,0.0,Ófullbúið,19.0
24.0,3.0,4.0,0.0,Ófullbúið,4.0
24.0,3.0,4.0,0.0,Fullbúið,78.0
24.0,3.0,5.0,0.0,Fullbúið,4.0
24.0,3.0,6.0,0.0,Fullbúið,1.0
24.0,3.0,7.0,0.0,Fullbúið,1.0
24.0,4.0,0.0,0.0,Ófullbúið,1.0
24.0,4.0,2.0,0.0,Fullbúið,12.0
24.0,4.0,3.0,0.0,Fullbúið,58.0
24.0,4.0,3.0,0.0,Ófullbúið,3.0
24.0,4.0,4.0,0.0,Fullbúið,178.0
24.0,4.0,4.0,0.0,Ófullbúið,1.0
24.0,4.0,5.0,0.0,Fullbúið,17.0
24.0,4.0,6.0,0.0,Fullbúið,4.0
24.0,5.0,0.0,0.0,Ófullbúið,2.0
24.0,5.0,2.0,0.0,Fullbúið,2.0
24.0,5.0,2.0,0.0,Ófullbúið,2.0
24.0,5.0,3.0,0.0,Ófullbúið,2.0
24.0,5.0,3.0,0.0,Fullbúið,18.0
24.0,5.0,4.0,0.0,Fullbúið,39.0
24.0,5.0,4.0,0.0,Ófullbúið,2.0
24.0,5.0,5.0,0.0,Fullbúið,53.0
24.0,5.0,6.0,0.0,Fullbúið,22.0
24.0,5.0,7.0,0.0,Fullbúið,11.0
24.0,5.0,8.0,0.0,Fullbúið,4.0
24.0,6.0,0.0,0.0,Fullbúið,1.0
24.0,6.0,4.0,0.0,Ófullbúið,1.0
24.0,6.0,4.0,0.0,Fullbúið,6.0
24.0,6.0,5.0,0.0,Fullbúið,16.0
24.0,6.0,6.0,0.0,Fullbúið,11.0
24.0,6.0,7.0,0.0,Fullbúið,17.0
24.0,6.0,8.0,0.0,Fullbúið,8.0
24.0,6.0,9.0,0.0,Fullbúið,2.0
24.0,6.0,10.0,0.0,Fullbúið,2.0
25.0,1.0,1.0,0.0,Fullbúið,8.0
25.0,1.0,2.0,0.0,Fullbúið,9.0
25.0,2.0,1.0,0.0,Fullbúið,3.0
25.0,2.0,2.0,0.0,Fullbúið,35.0
25.0,2.0,3.0,0.0,Fullbúið,8.0
25.0,3.0,2.0,0.0,Fullbúið,35.0
25.0,3.0,3.0,0.0,Fullbúið,129.0
25.0,3.0,4.0,0.0,Fullbúið,29.0
25.0,3.0,5.0,0.0,Fullbúið,1.0
25.0,3.0,6.0,0.0,Fullbúið,3.0
25.0,4.0,0.0,0.0,Fullbúið,2.0
25.0,4.0,1.0,0.0,Fullbúið,1.0
25.0,4.0,2.0,0.0,Fullbúið,2.0
25.0,4.0,3.0,0.0,Fullbúið,29.0
25.0,4.0,4.0,0.0,Fullbúið,155.0
25.0,4.0,5.0,0.0,Fullbúið,14.0
25.0,5.0,0.0,0.0,Fullbúið,1.0
25.0,5.0,3.0,0.0,Fullbúið,9.0
25.0,5.0,4.0,0.0,Fullbúið,56.0
25.0,5.0,5.0,0.0,Fullbúið,83.0
25.0,5.0,6.0,0.0,Fullbúið,40.0
25.0,5.0,7.0,0.0,Fullbúið,7.0
25.0,6.0,4.0,0.0,Fullbúið,13.0
25.0,6.0,5.0,0.0,Fullbúið,27.0
25.0,6.0,6.0,0.0,Fullbúið,24.0
25.0,6.0,7.0,0.0,Fullbúið,15.0
25.0,6.0,8.0,0.0,Fullbúið,5.0
25.0,6.0,11.0,0.0,Fullbúið,1.0
26.0,1.0,0.0,0.0,Fullbúið,1.0
26.0,1.0,1.0,0.0,Fullbúið,3.0
26.0,1.0,2.0,0.0,Fullbúið,19.0
26.0,1.0,2.0,0.0,Ófullbúið,2.0
26.0,1.0,4.0,0.0,Fullbúið,1.0
26.0,1.0,5.0,0.0,Fullbúið,1.0
26.0,2.0,1.0,0.0,Fullbúið,2.0
26.0,2.0,2.0,0.0,Fullbúið,194.0
26.0,2.0,2.0,0.0,Ófullbúið,22.0
26.0,2.0,3.0,0.0,Ófullbúið,1.0
26.0,2.0,3.0,0.0,Fullbúið,41.0
26.0,2.0,4.0,0.0,Fullbúið,4.0
26.0,3.0,1.0,0.0,Fullbúið,2.0
26.0,3.0,2.0,0.0,Fullbúið,58.0
26.0,3.0,2.0,0.0,Ófullbúið,2.0
26.0,3.0,3.0,0.0,Ófullbúið,17.0
26.0,3.0,3.0,0.0,Fullbúið,260.0
26.0,3.0,4.0,0.0,Fullbúið,58.0
26.0,3.0,4.0,0.0,Ófullbúið,1.0
26.0,3.0,5.0,0.0,Fullbúið,13.0
26.0,4.0,2.0,0.0,Fullbúið,4.0
26.0,4.0,3.0,0.0,Fullbúið,103.0
26.0,4.0,3.0,0.0,Ófullbúið,23.0
26.0,4.0,4.0,0.0,Fullbúið,133.0
26.0,4.0,4.0,0.0,Ófullbúið,26.0
26.0,4.0,5.0,0.0,Fullbúið,36.0
26.0,4.0,6.0,0.0,Fullbúið,4.0
26.0,5.0,0.0,0.0,Fullbúið,1.0
26.0,5.0,1.0,0.0,Fullbúið,1.0
26.0,5.0,3.0,0.0,Fullbúið,37.0
26.0,5.0,3.0,0.0,Ófullbúið,9.0
26.0,5.0,4.0,0.0,Fullbúið,69.0
26.0,5.0,4.0,0.0,Ófullbúið,12.0
26.0,5.0,5.0,0.0,Fullbúið,56.0
26.0,5.0,5.0,0.0,Ófullbúið,1.0
26.0,5.0,6.0,0.0,Fullbúið,30.0
26.0,5.0,7.0,0.0,Fullbúið,7.0
26.0,5.0,8.0,0.0,Fullbúið,7.0
